,0
Kmt2b,0.04235803383889583
Wdr92,0.04234364374856842
Stau1,0.04233531745864756
Hbp1,0.042326545099784965
Shmt2,0.04232538117127858
Carm1,0.04232533357001263
Atp2b2,0.042324938914233674
Zc3h10,0.04232107052090492
Map3k7,0.04230835871761352
Usp31,0.042290574381203996
Eif3j2,0.042287796360970166
Galm,0.04227267416345034
Syp,0.042262668936216066
Stk11ip,0.042259287047082164
Alkbh5,0.04225671125983715
Upf3b,0.042251829022164816
H2-Q4,0.04224940606320926
Pik3r2,0.042237093116731475
Gm3550,0.042210931923520795
Wiz,0.04220492860530314
Tmem159,0.042184850153661115
Spin2c,0.042177207348384996
Cpsf3,0.04215730332218589
1700021F05Rik,0.04211567409497188
Ercc4,0.04211123899865802
Gm14029,0.04210954053398218
Slc39a8,0.04209972178452439
Pbx4,0.04209032070765496
Rnf128,0.042088418293449004
Itgb3,0.04208764294608104
Tubb3,0.04208764294608102
Zfp637,0.042074089937411796
Tle4,0.042047991929135956
Tsen2,0.04204228447120557
Med13,0.04203352992002974
Aktip,0.04203054715138288
Grpel2,0.042030331246940014
Flcn,0.04203033124694001
Med8,0.04201481250612862
E430018J23Rik,0.04199104074469669
Parp8,0.04198967164734712
Cacul1,0.041987783957187795
Proser3,0.04197527589095161
Zfp871,0.04197217836347132
Rnf8,0.041957954762677045
Alyref2,0.041954763248668335
Pgap3,0.041938125537811725
Mpnd,0.04192529522086916
Eya3,0.04190185627041557
Amn1,0.0418957474068033
Adcy3,0.04188532890011019
Cpb1,0.04188381122216472
Kri1,0.041880494858294245
Birc2,0.04186345227167762
Pdzd8,0.04183065622383027
Cul1,0.04181669126916624
Trmt11,0.04180175532896385
Tbc1d10b,0.04177791804761608
Tfdp2,0.04174961814793463
Rdh11,0.041745765670413305
Gtf2h4,0.04174041264766492
Pla2g6,0.04172891771922794
Gm21887,0.041702878588845665
Clip2,0.041692969530004856
Mlxip,0.04167640435886478
Cela1,0.041670483595470216
Bex2,0.041669877177678415
Adgrb2,0.04166921251280709
Gm15706,0.04166921251280709
Msl1,0.04166680102070196
Pan3,0.041654072888754626
Mpo,0.04165383836816593
9130019O22Rik,0.04162101415707411
5830454E08Rik,0.041621014157074095
6330403K07Rik,0.04160845514560891
Tgif2,0.041601781627063766
Itpr3,0.04159422424672249
Ap1g1,0.04159338278138532
Iqce,0.04159029601983643
Zfp664,0.041580544013700746
Lrrc47,0.041579287444327935
Cdk10,0.04156192786724244
Mfng,0.041541617624962425
Ptpn9,0.04152697669401078
Drap1,0.04150033811525973
Rab11fip4,0.04149789358145722
Fhod1,0.041496689880837996
Atf7,0.04148612786246875
Tpk1,0.04148171298921432
Cchcr1,0.041471057735403466
Dnase1l2,0.04146531124697996
Gm11100,0.04146531124697996
Bcam,0.04146531124697994
Gm29340,0.041465311246979934
Fxyd4,0.04146531124697992
Zfp583,0.041449881521424085
Usp48,0.04143033603950892
H2-DMb2,0.04142684385822932
Ttpal,0.041419898170289016
4430402I18Rik,0.04141703077688188
Gm37634,0.04141703077688186
Zfp934,0.04141703077688185
Wrn,0.04141507659612661
Wdr41,0.04140665543497265
Rnf103,0.04140422584149256
Ppfia1,0.041391762111261124
Agps,0.04138830592019162
Ctnnbip1,0.041376609471689564
Ostm1,0.04136999544068296
Uba6,0.04136919121100932
Actr8,0.04136615369599495
Rpusd4,0.04134142029865598
Dock9,0.04133848899479774
Iqcc,0.04132622971291309
Pi4kb,0.04131503054317829
Serpinb9,0.04131503054317828
Rasa1,0.0413140041891039
Cmas,0.04131127819010362
Errfi1,0.041307894030874065
Ccdc82,0.0413067605099906
Coq10a,0.04130606350814718
Map2k6,0.04130606350814718
Aga,0.04130289236774313
Prickle3,0.041297856909030456
Aida,0.041282934829498776
Aven,0.04127530311802017
Taf10,0.0412737780943232
Phf11a,0.04125468996880145
Akap1,0.04123509601659082
Eno3,0.0412348503925163
Phb,0.041231412553905694
Zbtb25,0.041223884922444665
Zfyve16,0.041223884922444665
Nol11,0.04122355319758411
Samhd1,0.04121570083041357
Susd6,0.04119680217169511
Trim28,0.04118777454686803
Arel1,0.04118744221986758
Prkaa1,0.04117349703016673
Art3,0.041166833949736116
Gadd45a,0.04114274011293036
Tmem68,0.04109780901017623
Ranbp10,0.041081931400285036
1810034E14Rik,0.04107705446332239
Gm15860,0.04106178088786729
Ppp2r2c,0.04106178088786728
Wdr81,0.04105843994825497
Nop2,0.04105121953132453
Eri3,0.041050116725533776
Pitrm1,0.04103983138609298
Colq,0.04103841857994045
Chrnb1,0.04103841857994044
Gm15489,0.04103841857994043
Smarca2,0.041038247815167087
Phf11d,0.04101680144308178
Exosc9,0.041005444294957547
4632404H12Rik,0.040997103009578914
Tdrp,0.0409941660214639
Plin3,0.04099308009834937
Asb13,0.04095368366956096
Ptar1,0.04094908124919625
Gm26848,0.04094496110793921
Gm11998,0.0409449611079392
Zfp189,0.04093011464380902
Ttc27,0.040927144050812866
Eif2b3,0.040877064024625494
Tsix,0.04086544107817842
2410016O06Rik,0.04085602187603357
Ctdspl,0.04085602187603356
Gipc1,0.04085466911488261
Ppard,0.040847165474943964
Actr5,0.040840791185484566
Necap1,0.04082538753379592
Manba,0.040820584624055356
Asb3,0.04081052768151949
Isoc2b,0.04079747027556365
Gm11730,0.0407951912152105
Uri1,0.04079136790451702
Tnrc6a,0.040783618952503604
Ap1ar,0.040777640537798
Nt5e,0.040774572715032105
Dcp1b,0.04075964554313627
Csgalnact1,0.04075228909219405
Zc2hc1a,0.04073785194006744
Zfp236,0.040712043242366144
Gm10643,0.04070031185047557
Zfp955b,0.04070031185047555
Rab42,0.04070031185047555
Dmwd,0.04070031185047554
Nudcd1,0.04069578784039856
Parp11,0.04068681235263854
Ciz1,0.04068293840230819
Pak4,0.040670025923688354
Pcid2,0.040636812046355754
Ccpg1,0.040621178490663885
Alkbh8,0.04058158533091455
Gbp3,0.040572872383459184
Nup98,0.040561772723438604
Sptan1,0.04056056507250577
AI837181,0.040552844539473235
Ofd1,0.040539604019328976
1600002K03Rik,0.04053692699149187
Atp1a3,0.040525654409906325
4931406P16Rik,0.04051493261862354
Foxk2,0.040492308203761866
Pex19,0.040463815598783426
Ube2v1,0.040452426191036776
Arhgef16,0.04044484965469464
Dock4,0.04043353296472119
C2cd2l,0.04043024589481944
Gm5424,0.040410628417045916
Ppp1r10,0.04038612716913273
Mettl5,0.04037077284377385
2610002M06Rik,0.04036733860147948
Usp53,0.04035657498667008
Zfp101,0.040341506042434035
Atg2b,0.04031683374052613
Pes1,0.040314004816528824
Tmem81,0.0403135013353278
Trove2,0.04027509597316716
Gpr18,0.040272962882975896
Zfp64,0.040265512891454726
3110062M04Rik,0.04025718219624186
Rad54l2,0.04025215253671099
Prss2,0.040238608493912
Grwd1,0.04021493296168303
Nipal1,0.04020935321379991
Tmem91,0.040177909544004756
Mtmr3,0.040174864914052935
Abhd17b,0.04017175655675692
Maged1,0.04015763484850701
Pygo2,0.04015263146435682
Trim37,0.04013873577878563
Fgf2,0.0401321025341974
Dhrs7b,0.04013051308732186
Tm6sf1,0.04011866862038596
Dync2h1,0.040113361491434046
Zfp954,0.040110151671606954
Zmym2,0.04009291091047466
Apobec1,0.04008017055534327
Tmem110,0.04007766662402867
Mrpl3,0.04007400325628482
4930480K23Rik,0.04006604787460609
Mblac1,0.04006604787460609
Chpt1,0.04003569976644415
Pcgf1,0.0400343753925268
Hps4,0.04001456092648015
Trip13,0.0400124595533843
Fads1,0.04000454747518304
Hist2h2bb.1,0.039984686161155615
Rif1,0.03997820849060457
Syvn1,0.039968750730619215
Zfp365,0.03995950493320003
Gm18025,0.03995612920295921
Wdr74,0.039948571005239186
Lrfn1,0.03989724408706954
Ikzf4,0.039847469890126955
Arfip1,0.03983855210270518
Sacs,0.03983558799637614
Pkig,0.03982572996600127
1110034G24Rik,0.03982323164044469
Gzf1,0.03981421318795637
Cep162,0.039812613570455645
Rxrb,0.039807946981159505
Baiap2,0.03980136745207379
Trim33,0.03979346897940045
Hars2,0.039791229517476025
Impdh1,0.039788607368337725
Pdlim7,0.039764745333720146
Pkn1,0.039742295280954035
Pot1a,0.03974050202099097
Gnl2,0.03973661947284993
Ralgapa2,0.03973228896280949
Gpr19,0.03970299965406485
Cars2,0.03969757226901269
Mon2,0.039684140453114025
Shpk,0.03967858857314954
Hk1os,0.039675568496675515
Zfp422,0.03967479739371322
Cask,0.039663964653972206
Atp6v1b2,0.03966271131213926
Socs7,0.0396624802174857
Rnf25,0.0396596952179748
Srsf2,0.03964466667426822
Nlrx1,0.03963691173848303
Ece1,0.03962254311221898
Abcg1,0.03962187602061816
Mfsd7b,0.039616342278399164
Hsd17b11,0.03959432714544388
N4bp2,0.03958772127787259
Grap2,0.03958582017316392
Kansl2,0.03958207025103321
Ogfod2,0.03956150059975045
Ebag9,0.0395576985589713
Usp37,0.03954006516128939
Urgcp,0.03952934114187077
Ctla2b,0.03952311575502919
Tubgcp5,0.03951697335906034
Ralgds,0.03951453916399594
Pdcd7,0.039476461938825536
Snap29,0.039471129645956705
Mthfd1l,0.03945449918052064
Gm20109,0.03944365927974093
Kif7,0.03944365927974091
Akt1,0.039441968986284874
Rab21,0.03943567733105061
2010315B03Rik,0.039430450388690995
Ammecr1,0.03942258229844666
C030037D09Rik,0.039421969738404304
Spryd4,0.03941010948379068
Cdc37l1,0.039393912616575835
Rabl3,0.039390335648415126
Ankrd28,0.03937342666370774
Mapk9,0.03936572338013297
Ciao1,0.03935424991485818
Nudt7,0.039349257695285786
2610318N02Rik,0.039337824698627295
Gm13247,0.0393335891566829
Dclk1,0.03933082024745547
Ttc7,0.039324942426411685
Dnajc21,0.039316112148141215
Chd9,0.039314708182090465
Patz1,0.03931324984498652
Dennd6b,0.039306429983110715
Kcnk6,0.039291452080767494
Spata2l,0.039258021505271086
Cdip1,0.03924801835373175
Exog,0.039234556161901225
Kremen2,0.039214854223563245
Ctdsp2,0.0392113605857304
Smyd4,0.039210338371968065
Zmym1,0.03919061214712648
Gm42715,0.03918748392948242
Clasrp,0.03918273451196784
Zfp827,0.03915294680741883
Ripk2,0.039148542272250654
Loxl2,0.03914366630982849
Aimp2,0.039128229203882856
Sigmar1,0.03911475233740857
Mrps35,0.039108727803657366
Rbm8a2,0.03910508812847557
Serpind1,0.03910038937864874
Samd9l,0.03909170834164493
Klhdc1,0.039087797862703826
Dedd2,0.03908092165612096
Msl3,0.03906964901299044
Tnfsf8,0.03906963054548937
Gcc2,0.03906950379673057
Tubgcp2,0.039067056532709483
Xpa,0.039062540347487074
Klrk1,0.039049321976765354
Ptp4a1,0.039049158963627026
Depdc1a,0.039037135084226154
Dclre1a,0.039019907299636926
Gm16536,0.039007430939168614
Mapk1ip1l,0.03900404172937669
Map2k4,0.03899471517869183
Pou2f1,0.03898010947761882
Camk2b,0.0389746394853978
Acpp,0.03896775298747209
Slc39a10,0.03896530101721635
Odf2l,0.03896394491863842
Zbtb42,0.038957228401220026
Ube2e3,0.03895034906434575
Mylip,0.03894648615355324
Specc1l,0.03892405898005098
Csnk1e,0.038923884821624656
Insig1,0.03891752676140045
Zgrf1,0.03886275963515016
Telo2,0.038849948488389255
Bzrap1,0.03883966058584453
Rnf24,0.03883966058584451
Man2c1os,0.0388396605858445
Gm561,0.038832821542486816
Rfng,0.03883090259677063
Tmem42,0.03878446876392206
Tsacc,0.03878071919105538
Cenpj,0.0387755102460276
1700037H04Rik,0.03877405304361962
Pyroxd1,0.03874999674057855
Vps25,0.038744262967323764
Rnd3,0.03874228915531694
Kpna4,0.038725477699840784
Etfdh,0.038723234428377
Gm16223,0.03871392874343481
Sfn,0.03870212004157401
Ndrg1,0.03868030663697001
Ccng2,0.038680154668085165
Tmem203,0.038662522913757
Arhgef7,0.03864882533878518
Gm20069,0.0386271905775498
St3gal3,0.03862595974738908
Ubald1,0.03858139099771032
Sap30,0.03857485133425414
Zfp655,0.038568109758595634
Mbip,0.038558730411626815
Syngr3,0.038558213728186796
BC048403,0.038543968767468566
Slc12a8,0.038543968767468545
Fam219a,0.038532636217744436
Mt1,0.03851264010925644
Zfp113,0.038493067719192746
Rltpr,0.03848671054548887
Psmg2,0.038449004563132876
Zcchc10,0.03843945711475485
Mndal,0.03840936105346604
Qdpr,0.038394349658095545
Tmem176a,0.038355538633722805
Ipo13,0.03834203282665538
Tff3,0.03833484890674572
D10Wsu102e,0.03833435138920003
Bard1,0.038329882670350326
Bahd1,0.038329079331578794
Sult4a1,0.0383159429755067
Riiad1,0.038315942975506695
9330198N18Rik,0.038315942975506695
Gm43660,0.038315942975506695
Cd72,0.038315942975506695
Prr18,0.038315942975506695
Tead1,0.03831594297550669
Camk1d,0.038311771552083415
Mrps22,0.03830760255975499
Tdrd3,0.038296326304510485
Polr3gl,0.038282863745591714
Ift88,0.038277632141681256
Zfp607,0.03826533815739052
Ppp1r14c,0.038263369722821614
2410089E03Rik,0.03824093842177155
Tbc1d5,0.038227207453731205
Ppm1a,0.03820212033606586
Gsap,0.0382011309937909
Setdb1,0.038192327469346574
Pim1,0.038179265919098315
Scfd2,0.0381745712418381
Plcb3,0.03816034207221154
Zfp458,0.03816034207221154
Spryd3,0.03815347818296219
Caml,0.03814661840665163
Gm29394,0.03813958270968864
Pusl1,0.03812507402368588
Extl3,0.03810723550358201
Cog7,0.03810690933676753
Wdr37,0.03810133368328566
Zfp770,0.038086627142875404
Aplp1,0.03808612258278804
Kif3c,0.038082541198358646
Jdp2,0.03808021164773064
Ccr6,0.038073992094037286
Cad,0.038038941311396714
Lars,0.03799578696844489
Fam124b,0.037986873328001255
Ralgapa1,0.037966681261039865
Tex264,0.037933183160842716
Ctage5,0.03793234194640345
Cd151,0.037924858297523886
Hspa2,0.037924286318915375
Athl1,0.03789811040489891
Nbeal2,0.037885811564687975
Brf2,0.03788228102536402
Zfp286,0.03787798795235821
Ogfod1,0.03787535013144741
Rnaset2b,0.037863015389507614
Gm43057,0.03784010802805107
Slc39a11,0.037835458994870994
Cenpt,0.03782617452203922
Alg1,0.037818964855675416
Zswim8,0.03780284704106971
Zfp120,0.03775704402929746
Tfrc,0.0377541703606425
1700041G16Rik,0.03773749519497142
Mtmr7,0.03772843182634185
Zbed3,0.03772843182634184
Disc1,0.03772843182634182
Klc4,0.037726559519363136
Mark3,0.03769136804068998
Pink1,0.03766870650831919
Nup54,0.03766630694702802
Txlna,0.037648984773971356
Mdm2,0.03761676506944785
Tmem184b,0.03760581458512691
Golph3l,0.03755372145634491
Adap1,0.037501684123506115
Nfkbie,0.03745869089652888
Gm26525,0.03745382799408661
Zdhhc18,0.037433497515949044
Ftsj3,0.03742603762584543
Pura,0.0374175497437073
Tmem55b,0.037413604020705385
Smad7,0.037394695360947874
Galnt9,0.03739240363491566
Chd3os,0.03738306072460123
Zfp777,0.03738194270441365
Foxn2,0.03737878141873976
Ermard,0.03737543252134167
Fbxo34,0.03736950314393745
Slc35a3,0.03736831881841334
Ankrd29,0.037368199799572455
Dusp22,0.03736819979957243
Stat1,0.03736133530386001
Mtg2,0.037353739381862795
Med6,0.03733809979274052
Fam199x,0.0373295823932354
Mecr,0.037325692876308124
Ssh3,0.03732259221509952
Gaa,0.037298245452149305
Sap30bp,0.03729654232469095
Gm14305,0.03728231796510033
Ccsap,0.0372782909201467
Mpp5,0.037271315074193796
Gkap1,0.03725542938985614
4930558K02Rik,0.037255429389856126
Nanp,0.03725542938985612
Mfn1,0.03724057103124696
Sh3rf1,0.037225540925343636
Abcd4,0.037225230688790883
Eml5,0.037217987413243746
Adat3,0.037206456579630905
Chsy1,0.0372064565796309
Zfp799,0.037204364661345565
Arhgap25,0.03718631225660334
Klhdc2,0.03717701118531956
Rab9,0.03717295348061818
Gtf3c4,0.03716221251335971
Pfkm,0.037152114496112935
Cybb,0.0371486366076813
Fchsd1,0.03714257209010304
Mpp7,0.03711839012930571
Siah2,0.037118390129305706
Ppp1r15a,0.037115140591032436
Brwd3,0.03711154208515877
Vps18,0.03710662246457969
Tmem243,0.03709895637420041
Irf1,0.037095256425999826
Ccnt1,0.03708591071677955
Zscan25,0.03708042619759666
Kndc1,0.03708042619759665
Car13,0.03708042619759665
Ppp1r18os,0.03708042619759665
Iqcg,0.03708042619759664
Ccr3,0.03708042619759663
Tanc2,0.03708042619759662
Gm15938,0.03708042619759662
Gm37584,0.0370804261975966
Cyp2u1,0.03707716261545673
Gm15965,0.037077162615456724
Gm38004,0.037077162615456724
Wwp1,0.0370711279102956
Fam8a1,0.037056707425446776
Ccdc126,0.03704515779471556
Ankrd9,0.0370372104561138
Phkb,0.037032776261892324
Mocs2,0.03703261868992394
Add3,0.037032550902372376
Spred1,0.03701713033990569
B4galt1,0.03700807927922511
Zyg11b,0.03698234417469163
Tmem71,0.03695492896040387
Sdr39u1,0.036944091533916965
Nt5c2,0.03694041200027419
Gng10,0.036939818492987504
Aco1,0.03692914521783046
Bcl2l2,0.03692412233583494
Lpcat1,0.03691444800101886
Pcgf2,0.036897153203880616
E130311K13Rik,0.03688056241128353
4930524O07Rik,0.03687659940059242
Lyrm7,0.03687659940059241
Pggt1b,0.03687649989900917
Them4,0.03685635169098355
Pgm1,0.03684940104496693
Zfp263,0.03684097120152444
Bbx,0.0368373764775779
Trp53rka,0.03683223511911419
Spink1,0.036831089861998144
Samd1,0.03682352929652145
Mgea5,0.036818196233399686
Ash1l,0.03680293439758906
Gpatch3,0.03679821186030432
Zfp800,0.03679077678214474
Llgl2,0.03677862670849689
Atp13a3,0.0367706022378128
Snx10,0.03674494279121701
Jmjd1c,0.03673178036775233
Smim1,0.036723126113646413
Ano6,0.03671338924410352
Asb7,0.03671145883121954
Aff4,0.0367060935316929
Nek1,0.03670294525018981
Tesk2,0.036702443780939384
Tmem194,0.03668389478200881
Bspry,0.036653450355455426
Asphd2,0.036653450355455426
Gm26935,0.036653450355455426
1700012B07Rik,0.03665345035545541
Gm14862,0.03665345035545541
Gm43951,0.0366534503554554
Tmem55a,0.03665055908455416
Eif4ebp2,0.0366500972289879
Fxyd6,0.036644948431301706
Ncf2,0.0366449484313017
BC100451,0.0366449484313017
Nphp1,0.0366449484313017
1700034P13Rik,0.03664494843130169
Mthfd1,0.03660694432196215
Coq5,0.036596331253339554
Plcxd2,0.03657200761131517
Aaed1,0.03656115527811606
Zswim1,0.036559478559665674
Armc5,0.036558417163471836
Pum1,0.03651739916403986
Tceanc2,0.036502004964938994
Manea,0.03649269211420745
Gm11110,0.036482856227560444
Mkl1,0.03647951782300971
Tbc1d7,0.0364726788589913
Tgds,0.03647236862017252
Fam129c,0.03646427580391823
1300002E11Rik,0.03644974368648887
Clk1,0.03644270525935077
Sergef,0.03643628949592238
Ctns,0.036433724600040365
Cep44,0.036430257773098745
6330408A02Rik,0.036428161959241416
Opa1,0.03641318872747763
Emc9,0.03638265475832664
Mterf1b,0.036371893871022326
Jmjd7,0.03635628948100722
Sesn2,0.03635140504939018
Tceanc,0.03635140504939017
Hsdl1,0.03634409412593976
Stx5a,0.03633592045981662
Pcx,0.03633334107671465
Prkx,0.03628686534768248
Arhgap26,0.0362851916812678
Ppid,0.036280407606414745
Tsc22d3,0.03627184882922692
Zmynd8,0.03626870965824617
Metap1d,0.03625961464501106
Slc25a10,0.03625961464501103
Thumpd1,0.03625845477584962
Gxylt1,0.03625660834644831
Tmbim1,0.03623459466785092
Stambp,0.036214421858073435
Eme2,0.03616624911747711
G6pc3,0.03616109173537332
Sgk1,0.03615197451842694
Ubfd1,0.03614935614073613
Crybg3,0.036145572983765924
Hdac2,0.03613417796473143
Pex10,0.03610830761670117
Fcrls,0.03609903529721767
Zscan22,0.03609556294784498
Pigg,0.03609556294784497
Slc19a1,0.03609250971410078
Vti1a,0.036079901831055784
Tbccd1,0.03607458723901995
2510009E07Rik,0.0360730933657899
Mon1a,0.03606839641821726
Cfap43,0.03606604847393303
Ints10,0.036035180449921024
Mvd,0.035993456332046175
St3gal6,0.03599202743765889
Elac2,0.035976608540575154
Gan,0.03592791906364009
Klhl28,0.035927718755270475
Atp13a2,0.03592428239155029
Gm26610,0.03592142538986644
Rhbdd3,0.03586882755724061
Rcan3,0.03586757317399121
Bet1l,0.03585590651340762
Phlda1,0.035851229714685844
Tnfaip8l1,0.03582589227310496
C1galt1,0.03577537721014883
Otub2,0.03577461685995749
1110006O24Rik,0.035774616859957475
Cd70,0.035771910596092214
Tsnax,0.03576849237384959
Abhd14a,0.03576771368000402
Pnpla8,0.035754648861016425
Pds5b,0.03574695944854821
Ammecr1l,0.035717554699625495
Gm17399,0.03571540483493176
Ctdspl2,0.035690497767245165
Trip10,0.03568795602897905
Clec11a,0.03565271633302712
Nfya,0.03564996668988503
Tmem161b,0.035597150382646214
Gm7160,0.03559591847894493
Cox11,0.03556478997453119
L3mbtl2,0.03554914298870386
Pxmp4,0.03554616248184291
Nkiras2,0.03554503726440015
Cd320,0.03552012063132245
Rab5b,0.035489776356203345
Inpp5e,0.03544962895398937
Zfp715,0.03544719347934962
Sqrdl,0.03544668177222893
Hmox1,0.03543641299100156
Zfp131,0.03542012083758176
Dclre1b,0.03541720677969126
Morn1,0.03541420377811633
Kbtbd8,0.03536671472077436
Sestd1,0.035366714720774343
BC035044,0.03536479490208084
Rnf139,0.03535346149114603
Pex7,0.03531728465990517
Pdxdc1,0.035263534393771376
Tspyl3,0.035261256730708755
Mier2,0.03526086083981328
Amy1,0.03519566781522554
Slc22a5,0.03518839997538902
Ar,0.0351877954783507
Rhbdd1,0.035167665870026246
Aldoc,0.03514862448775922
Unc93b1,0.03514449822850404
Noc2l,0.03514041036066176
Pacs1,0.0351323470974899
Rundc1,0.035109492447737936
Pik3c2a,0.03509158404725744
Camkk2,0.03508133347327069
Alyref,0.035081030064239384
Mrps2,0.035076212200168384
Myo1h,0.03507601252010045
Eps15,0.03505451964322182
Abhd10,0.035051325442758775
Ap4s1,0.03504493016902511
Man2b1,0.03503971934112746
Nmt2,0.03503801689706021
Wdr95,0.03503476423778246
P2ry10,0.03503174808668473
Smurf1,0.03500840959795584
Rab11fip1,0.03500254958321797
Lyplal1,0.03498609600823363
Spg20,0.03497256933160815
Timm10,0.03496918795606133
Polm,0.034965591109838275
Cipc,0.034951971604667266
Ncoa4,0.03494997971424825
Pick1,0.03492448708466996
Pdss1,0.03492019859105188
Gm15892,0.034914936874883146
St14,0.03489884598600678
3110002H16Rik,0.03488224936937813
Reep2,0.03487686884773495
Gm4890,0.034872541549186384
Rcbtb2,0.034866926811060024
Gm31108,0.03485752693283614
Bmp1,0.034857526932836135
Rasa4,0.03485752693283613
Ubxn2b,0.03485394268160514
Pcgf3,0.03485006332651821
Slc35a2,0.03485006332651821
Armc10,0.03484813783933293
Sult2b1,0.034830502742805754
Mtus1,0.03482548612553282
Dtx3l,0.03481122287785664
Smim19,0.03481071015105539
Ptpn23,0.03479218935168229
Slc39a4,0.034792162276409196
Ccdc78,0.034786700631064475
Ctrb1,0.03477670602334005
Ktn1,0.03476947441750051
Numb,0.03476791536947158
Tmem63b,0.034763663622378316
Ecm1,0.034762888348657664
Zbtb11os1,0.03475930149950331
Zdhhc21,0.03475540112127182
Gmds,0.034749826303405174
Elmsan1,0.034745391955006755
Mrrf,0.03473784844775179
Fam98a,0.034736866943366085
Fbxw4,0.03473590600808577
Trim11,0.03472149593764786
9130023H24Rik,0.0347082093438441
Fiz1,0.034706400188690804
Ubac1,0.03470615794337087
Slc25a24,0.03467679316286189
A330069E16Rik,0.034664353958877105
Wipf3,0.0346587239407096
Fancd2,0.03465242884998251
Gabbr1,0.03464552033318354
Tube1,0.034645263952444855
Gata3,0.034631488286033955
Krt17,0.03461363621928643
Fam118a,0.0346111059223325
Trp53rkb,0.03460595308047008
Phospho2,0.03459102889837069
4930522L14Rik,0.034564576295443544
Herc4,0.0345570742213451
Cox6b2,0.03455450744767644
Xrcc6,0.034541135462517775
Cdc25c,0.034526654375005406
Tbc1d22a,0.03451762415310305
Il12rb2,0.03450518851094253
Xxylt1,0.03450518851094252
Fntb,0.03450510956008114
Snapc2,0.03449433607246719
Zfp873,0.03449068847840713
Adck2,0.034470235687855066
2610008E11Rik,0.03445112607160917
Atp10a,0.03443920425327022
Nek6,0.03443297681523608
Drosha,0.03440781139178557
Dzip1,0.03438883369932597
Ighmbp2,0.034388281439519476
Klhl26,0.03438460303915247
Ung,0.034383889354550466
Fam21,0.03438371702924429
BC147527,0.0343772538315117
Kansl1l,0.034372157613397944
Nxn,0.034366859648616445
Ubald2,0.034365900672589385
Dlg1,0.034362335745504825
Trim62,0.03433190437220728
Mipol1,0.03433106269866248
A230046K03Rik,0.03432664933834828
Ets2,0.034325568721533986
Med17,0.0342953631672731
Brwd1,0.034283296933313376
Dpp4,0.03427229356036133
Arfrp1,0.034268601939375004
Lamtor3,0.03425444040880319
Bloc1s4,0.03425354852605355
Traf3ip2,0.0342393578351932
Nup88,0.0342342674777384
Zfp160,0.03419739312160087
Ahnak,0.034196060591599735
Nhej1,0.03419599417068919
Tmem126b,0.0341921976828748
Xrcc4,0.03418953633353758
Morn2,0.034185388043226565
Paip2b,0.034172787632976355
Rnf170,0.03417242561330627
Cbr4,0.034164408326163416
Mrps18b,0.03416329369432518
Ints8,0.03416286394050213
Zdhhc8,0.03414423321867343
Zfp174,0.03413906396896713
Mlxipl,0.03413906396896711
Gm13305,0.034139063968967105
Gm17518,0.0341390639689671
Pibf1,0.03411570463751778
Rnf215,0.034113967425628965
Fam69a,0.03410077321242833
Nck2,0.03409437137090453
Slc35e4,0.03409334627187305
Slc19a2,0.03408827735630734
Chml,0.03408827735630734
Slc25a26,0.03406692335115084
Mtcp1,0.03406692335115084
Pafah1b3,0.03405273066848723
Lman2l,0.03404980914496955
Gtf2e1,0.03404214057791233
Pias2,0.034040678322326406
Zc3h11a,0.03403052043136995
Stk25,0.03401494762437924
Otud5,0.03400825366429037
Tapt1,0.03400795543398611
Rubcn,0.034006476822416185
Ino80d,0.033989278510761466
Zfp930,0.03398845806327219
Mon1b,0.03398824391668877
Gpatch2l,0.03398478812078453
Sh2b1,0.03397622309778747
Fbxw7,0.033969968591266254
Lztr1,0.03396699405246898
Ppp3cc,0.03396564516207738
Phlda3,0.03396426786250625
Fam53c,0.03396241565179315
Tecpr1,0.03394628969282187
Srprb,0.03393670903236448
Zfp524,0.03393645570828055
Plekho1,0.03393506570018438
Atp11a,0.033922713194142556
Tnip2,0.033920431428310124
Mypop,0.03392028892889185
Hook1,0.03391153855167519
Morn4,0.033899977669319285
Xylt1,0.033896042614703116
Pnpo,0.03389194125882535
AB124611,0.033882758388136536
Pnlip,0.03388194278278172
Mrpl47,0.03387534534572429
Ppp6r2,0.03386855458989853
Zc4h2,0.03386855458989853
Edrf1,0.033861225674716236
Fam185a,0.03385131182137579
Man2a2,0.03382769415084802
Ptov1,0.03381377355373791
Tspear,0.0338132856615806
Emc1,0.03380642046871742
Ccdc88c,0.03380083031752029
Crat,0.03379426417485222
Mdm1,0.03377465811294405
Gm11423,0.03376263913200226
Fadd,0.0337608183724399
Trappc13,0.03375003268660213
Snx14,0.03373585286318044
Kctd13,0.033709094781041275
Cela2a,0.03369647066681018
Sidt2,0.033688519843855534
Ift140,0.0336849933950976
Mfn2,0.033654174804953474
Hist1h3h,0.033626796213776546
Zc3h12c,0.03362679621377654
Gimap7,0.03361208584541279
Helq,0.033610124818235075
Acad11,0.03360968464143519
Tob1,0.033609684641435184
Msto1,0.03360480907340123
Ppfibp1,0.033600363183641804
Gm15834,0.033592724413500634
Tmem150a,0.033592724413500634
Akap11,0.0335752999671656
Rnf168,0.03357033065147923
Acbd5,0.03355852975332557
BC037034,0.03353358366023666
Rpgrip1l,0.03351888697570724
9930022D16Rik,0.03351776030382029
Ylpm1,0.033511624720027285
Rps6ka3,0.033503587223261876
